game_id,rated,turns,victory_status,winner,White Rating,Black Rating,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response
4120,TRUE,7,Resign,White,1302,1351,B20,3,Sicilian Defense: Amazon Attack,Sicilian Defense,
4121,TRUE,30,Resign,Black,989,1658,C45,8,Scotch Game: Classical Variation,Scotch Game,
4122,TRUE,52,Mate,Black,989,1658,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
4123,TRUE,2,Resign,Black,1610,989,A40,2,Englund Gambit,Englund Gambit,
4124,TRUE,3,Resign,White,989,1610,B01,2,Scandinavian Defense,Scandinavian Defense,
4125,TRUE,3,Resign,White,1538,991,C40,3,King's Knight Opening,King's Knight Opening,
4126,TRUE,20,Resign,Black,1003,1246,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
4127,TRUE,7,Mate,White,958,1274,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
4128,FALSE,41,Mate,White,1500,963,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
4129,FALSE,36,Resign,Black,963,1500,B07,3,Pirc Defense #5,Pirc Defense,
4130,TRUE,62,Mate,Black,978,1179,B08,8,Pirc Defense: Classical Variation,Pirc Defense,
4131,TRUE,71,Mate,White,1172,996,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
4132,TRUE,44,Mate,Black,1032,1011,A00,1,Polish Opening,Polish Opening,
4133,TRUE,33,Mate,White,1142,1061,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
4134,FALSE,29,Mate,White,1424,1061,B00,4,Borg Defense: Borg Gambit,Borg Defense,
4135,TRUE,64,Draw,Draw,1691,1451,B21,3,Sicilian Defense: McDonnell Attack,Sicilian Defense,
4136,TRUE,89,Mate,White,1471,1461,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
4137,TRUE,57,Resign,Black,1440,1451,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
4138,TRUE,113,Draw,Draw,1450,1468,C00,3,French Defense: Normal Variation,French Defense,
4139,TRUE,34,Mate,Black,1455,1679,C41,8,Philidor Defense: Exchange Variation,Philidor Defense,
4140,TRUE,99,Draw,Draw,1454,1489,C46,5,Three Knights Opening,Three Knights Opening,
4141,TRUE,32,Resign,Black,1508,1440,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
4142,TRUE,33,Resign,White,1425,1576,C01,5,French Defense: Exchange Variation,French Defense,
4143,TRUE,103,Draw,Draw,1580,1420,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
4144,TRUE,111,Draw,Draw,1418,1480,B00,2,Owen Defense,Owen Defense,
4145,TRUE,18,Resign,Black,1545,1402,A20,2,English Opening: King's English Variation,English Opening,
4146,TRUE,67,Resign,White,1392,1332,B94,11,Sicilian Defense: Najdorf Variation,Sicilian Defense,
4147,TRUE,81,Mate,White,1382,1388,C47,8,Four Knights Game: Scotch Variation Accepted,Four Knights Game,
4148,TRUE,57,Mate,White,1347,1395,B23,3,Sicilian Defense: Closed Variation,Sicilian Defense,
4149,FALSE,99,Mate,White,1395,1367,C44,5,Scotch Game,Scotch Game,
4150,TRUE,102,Mate,Black,1418,1472,B00,4,Nimzowitsch Defense: Williams Variation,Nimzowitsch Defense,
4151,TRUE,40,Resign,Black,1423,1645,B21,3,Sicilian Defense: McDonnell Attack,Sicilian Defense,
4152,FALSE,38,Resign,White,1500,1423,A40,1,Queen's Pawn,Queen's Pawn,
4153,TRUE,20,Resign,Black,1457,1418,B52,6,Sicilian Defense: Canal Attack |  Main Line,Sicilian Defense,
4154,TRUE,112,Mate,Black,1421,1754,C45,7,Scotch Game,Scotch Game,
4155,TRUE,91,Resign,White,1464,1432,C20,4,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,King's Pawn Game,
4156,TRUE,37,Mate,White,1363,1447,A40,1,Queen's Pawn,Queen's Pawn,
4157,TRUE,115,Mate,White,1653,1453,A40,1,Queen's Pawn,Queen's Pawn,
4158,TRUE,47,Mate,White,1710,1460,D10,5,Slav Defense #2,Slav Defense,
4159,TRUE,46,Mate,Black,1465,1706,C42,7,Russian Game: Paulsen Attack,Russian Game,
4160,TRUE,31,Resign,White,1701,1470,D02,4,Queen's Gambit Refused: Baltic Defense,Queen's Gambit,Refused
4161,TRUE,53,Resign,White,1554,1479,A40,1,Queen's Pawn,Queen's Pawn,
4162,TRUE,20,Mate,Black,1488,1591,C48,8,Four Knights Game: Spanish Variation |  Classical Variation,Four Knights Game,
4163,TRUE,167,Mate,White,1579,1497,B11,6,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation,Caro-Kann Defense,
4164,TRUE,63,Resign,White,1482,1537,B20,2,Sicilian Defense,Sicilian Defense,
4165,TRUE,70,Mate,Black,1528,1468,B12,7,Caro-Kann Defense: Advance Variation |  Short Variation,Caro-Kann Defense,
4166,TRUE,77,Draw,Draw,1467,1501,C41,4,Philidor Defense #2,Philidor Defense,
4167,TRUE,41,Draw,Draw,1559,1472,D11,5,Slav Defense: Modern Line,Slav Defense,
4168,TRUE,112,Resign,Black,1549,1456,A11,2,English Opening: Caro-Kann Defensive System,English Opening,
4169,TRUE,68,Mate,Black,1436,1434,A40,1,Queen's Pawn,Queen's Pawn,
4170,TRUE,59,Resign,White,1858,1436,B11,8,Caro-Kann Defense: Two Knights Attack |  Mindeno Variation |  Exchange Line,Caro-Kann Defense,
4171,TRUE,96,Draw,Draw,1431,1585,C45,8,Scotch Game: Schmidt Variation,Scotch Game,
4172,TRUE,80,Mate,Black,1443,1471,C44,5,Scotch Game,Scotch Game,
4173,TRUE,67,Mate,White,1661,1132,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,
4174,TRUE,36,Mate,Black,1073,1135,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
4175,TRUE,91,Mate,White,1551,1142,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
4176,TRUE,16,Mate,Black,1155,1483,C42,5,Russian Game: Urusov Gambit,Russian Game,
4177,TRUE,24,Resign,White,1780,1157,C42,5,Russian Game: Three Knights Game,Russian Game,
4178,TRUE,8,Resign,Black,1157,2312,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
4179,TRUE,18,Resign,Black,1164,1616,C23,3,Bishop's Opening,Bishop's Opening,
4180,TRUE,103,Mate,White,1563,1173,E00,4,Kangaroo Defense,Kangaroo Defense,
4181,TRUE,10,Resign,White,1805,1176,A40,2,Horwitz Defense,Horwitz Defense,
4182,TRUE,76,Mate,Black,1209,1320,C23,3,Bishop's Opening,Bishop's Opening,
4183,TRUE,106,Mate,Black,1215,1703,C20,4,Bishop's Opening: Boi Variation,Bishop's Opening,
4184,TRUE,26,Mate,Black,1515,1127,E00,4,Kangaroo Defense,Kangaroo Defense,
4185,TRUE,13,Mate,White,1002,1534,C23,3,Bishop's Opening,Bishop's Opening,
4186,TRUE,54,Resign,Black,1009,1513,B02,3,Alekhine Defense: Maroczy Variation,Alekhine Defense,
4187,TRUE,67,Mate,White,1511,1017,C00,3,French Defense: Knight Variation,French Defense,
4188,TRUE,12,Resign,Black,1027,1509,B02,3,Alekhine Defense: Maroczy Variation,Alekhine Defense,
4189,TRUE,57,Resign,White,1264,1064,C00,3,French Defense: Knight Variation,French Defense,
4190,TRUE,60,Mate,Black,1072,1625,A00,1,Mieses Opening,Mieses Opening,
4191,TRUE,16,Mate,Black,1073,1939,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
4192,TRUE,39,Resign,White,1793,1076,C01,5,French Defense: Exchange Variation,French Defense,
4193,TRUE,9,Out of Time,White,1374,1115,C00,4,French Defense,French Defense,
4194,TRUE,38,Resign,White,1539,1136,C02,5,French Defense: Advance Variation #3,French Defense,
4195,TRUE,34,Resign,Black,1149,1677,A00,1,Mieses Opening,Mieses Opening,
4196,TRUE,41,Out of Time,White,1535,1182,C00,3,French Defense: Steinitz Attack,French Defense,
4197,FALSE,26,Resign,Black,1500,1182,C00,2,French Defense #2,French Defense,
4198,TRUE,57,Mate,White,856,1541,A00,1,Mieses Opening,Mieses Opening,
4199,TRUE,52,Out of Time,Black,1435,2042,D04,5,Queen's Pawn Game: Colle System,Queen's Pawn Game,
4200,TRUE,31,Mate,White,1828,1500,C41,7,Philidor Defense: Exchange Variation #2,Philidor Defense,
4201,TRUE,12,Resign,Black,1353,1207,B06,5,Modern Defense: Bishop Attack,Modern Defense,
4202,TRUE,35,Mate,White,1347,1013,A40,2,Horwitz Defense,Horwitz Defense,
4203,TRUE,73,Out of Time,White,1334,1183,A40,1,Queen's Pawn,Queen's Pawn,
4204,TRUE,86,Mate,Black,1079,1325,B01,2,Scandinavian Defense,Scandinavian Defense,
4205,TRUE,11,Resign,White,1314,1099,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
4206,TRUE,2,Resign,Black,1052,1304,D00,2,Queen's Pawn Game,Queen's Pawn Game,
4207,FALSE,10,Out of Time,Black,1100,1393,D01,5,Richter-Veresov Attack,Richter-Veresov Attack,
4208,FALSE,81,Resign,White,1393,1100,B12,5,Caro-Kann Defense: Maroczy Variation,Caro-Kann Defense,
4209,FALSE,15,Resign,Black,1100,1393,A43,3,Benoni Defense: Benoni Gambit Accepted,Benoni Defense,
4210,TRUE,12,Resign,Black,1027,1084,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
4211,TRUE,55,Resign,White,1065,1073,D00,5,Blackmar-Diemer Gambit: Gedult Gambit,Blackmar-Diemer Gambit,
4212,TRUE,81,Mate,White,1085,1082,D00,3,Amazon Attack,Amazon Attack,
4213,TRUE,50,Mate,Black,1104,1057,B12,5,Caro-Kann Defense: Maroczy Variation,Caro-Kann Defense,
4214,TRUE,46,Out of Time,Black,1130,1019,C00,4,Rat Defense: Small Center Defense,Rat Defense,
4215,TRUE,21,Resign,White,1125,1153,B01,2,Scandinavian Defense,Scandinavian Defense,
4216,TRUE,27,Resign,White,1152,1159,C21,3,Center Game #2,Center Game,
4217,TRUE,2,Resign,White,1112,1283,B01,2,Scandinavian Defense,Scandinavian Defense,
4218,TRUE,54,Mate,Black,1141,1098,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
4219,TRUE,35,Mate,White,1080,1177,B01,2,Scandinavian Defense,Scandinavian Defense,
4220,TRUE,23,Resign,White,1152,1206,A00,1,Mieses Opening,Mieses Opening,
4221,TRUE,20,Resign,Black,1145,1174,B01,2,Scandinavian Defense,Scandinavian Defense,
4222,TRUE,10,Resign,Black,1205,1199,B02,4,Alekhine Defense: Normal Variation,Alekhine Defense,
4223,TRUE,12,Draw,Draw,1216,1093,C00,4,Queen's Pawn Game: Franco-Sicilian Defense,Queen's Pawn Game,
4224,TRUE,4,Resign,Black,1141,1175,B01,2,Scandinavian Defense,Scandinavian Defense,
4225,TRUE,44,Mate,Black,1018,1142,B01,2,Scandinavian Defense,Scandinavian Defense,
4226,TRUE,22,Out of Time,Black,1208,1140,C22,6,Center Game: Normal Variation,Center Game,
4227,TRUE,86,Mate,Black,1195,1123,C40,4,Latvian Gambit,Latvian Gambit,
4228,TRUE,50,Mate,Black,1221,1168,D00,5,Blackmar-Diemer Gambit: Gedult Gambit,Blackmar-Diemer Gambit,
4229,TRUE,108,Mate,Black,1054,1384,C23,4,Bishop's Opening: Khan Gambit,Bishop's Opening,
4230,TRUE,41,Out of Time,White,1703,1484,C01,5,French Defense: Exchange Variation,French Defense,
4231,TRUE,16,Resign,White,1455,1427,C02,5,French Defense: Advance Variation #3,French Defense,
4232,TRUE,21,Resign,White,1433,1306,C80,11,Ruy Lopez: Open |  6.d4,Ruy Lopez,
4233,TRUE,30,Out of Time,Black,1469,1476,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
4234,TRUE,109,Resign,White,1785,1481,C00,3,French Defense: Knight Variation,French Defense,
4235,TRUE,54,Resign,Black,1315,1455,C02,7,French Defense: Advance Variation #2,French Defense,
4236,TRUE,96,Resign,Black,1466,1815,B90,10,Sicilian Defense: Najdorf Variation,Sicilian Defense,
4237,TRUE,255,Draw,Draw,1585,1448,C00,3,French Defense: Queen's Knight,French Defense,
4238,FALSE,68,Draw,Draw,1907,1448,A28,7,English Opening: King's English Variation |  Four Knights Variation |  Flexible Line,English Opening,
4239,TRUE,39,Draw,Draw,1291,1451,C02,7,French Defense: Advance Variation #2,French Defense,
4240,TRUE,104,Mate,Black,1278,1406,C00,4,French Defense,French Defense,
4241,TRUE,54,Out of Time,Black,1515,1404,C02,5,French Defense: Advance Variation #3,French Defense,
4242,TRUE,75,Mate,White,1473,1221,C84,10,Ruy Lopez: Closed Variations,Ruy Lopez,
4243,TRUE,67,Out of Time,White,1610,1599,C00,3,French Defense: Queen's Knight,French Defense,
4244,FALSE,68,Out of Time,Black,1907,1599,A28,7,English Opening: King's English Variation |  Four Knights Variation |  Flexible Line,English Opening,
4245,TRUE,88,Mate,Black,1299,1500,C02,7,French Defense: Advance Variation #2,French Defense,
4246,TRUE,54,Mate,Black,1430,1500,B00,3,King's Pawn Game: Nimzowitsch Defense,King's Pawn Game,
4247,TRUE,56,Resign,Black,1576,1500,B00,3,Nimzowitsch Defense |  Declined Variation,Nimzowitsch Defense,
4248,FALSE,39,Mate,White,1901,1500,C20,3,King's Pawn Game: Napoleon Attack,King's Pawn Game,
4249,TRUE,121,Mate,White,1093,1119,C41,4,Philidor Defense #2,Philidor Defense,
4250,TRUE,44,Mate,Black,1117,898,C41,6,Philidor Defense: Nimzowitsch Variation #2,Philidor Defense,
4251,TRUE,27,Out of Time,White,1169,1133,B00,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,Nimzowitsch Defense,
4252,TRUE,35,Mate,White,1106,1273,C60,6,Ruy Lopez: Cozio Defense,Ruy Lopez,
4253,TRUE,45,Mate,White,1251,1119,C68,8,Ruy Lopez: Exchange Variation |  Lutikov Variation,Ruy Lopez,
4254,TRUE,20,Resign,Black,1128,1347,C41,4,Philidor Defense #2,Philidor Defense,
4255,TRUE,78,Mate,Black,1146,1355,C44,5,Scotch Game,Scotch Game,
4256,TRUE,56,Mate,Black,1254,1116,C44,4,King's Knight Opening: Normal Variation,King's Knight Opening,
4257,TRUE,141,Mate,White,1228,1133,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
4258,TRUE,61,Out of Time,White,1705,1135,C50,5,Italian Game,Italian Game,
4259,TRUE,64,Mate,Black,1158,1306,B00,3,King's Pawn Game: Nimzowitsch Defense,King's Pawn Game,
4260,TRUE,19,Mate,White,1759,1163,C50,5,Italian Game,Italian Game,
4261,TRUE,26,Mate,Black,1167,1627,C61,6,Ruy Lopez: Bird Variation,Ruy Lopez,
4262,TRUE,51,Mate,White,2023,1168,A20,2,English Opening: King's English Variation,English Opening,
4263,TRUE,115,Out of Time,White,1426,1178,C01,5,French Defense: Exchange Variation,French Defense,
4264,TRUE,100,Mate,Black,1200,1252,C91,17,Ruy Lopez: Closed Variations |  Yates Variation,Ruy Lopez,
4265,TRUE,75,Mate,White,1427,1213,C68,7,Ruy Lopez: Columbus Variation,Ruy Lopez,
4266,TRUE,64,Mate,Black,1303,1175,C84,10,Ruy Lopez: Closed Variations,Ruy Lopez,
4267,TRUE,14,Draw,Draw,1155,1424,C11,6,French Defense: Classical Variation,French Defense,
4268,FALSE,36,Mate,Black,1155,1907,C88,15,Ruy Lopez: Closed Variations |  Rosen Attack,Ruy Lopez,
4269,TRUE,85,Draw,Draw,1170,1302,C92,18,Ruy Lopez: Closed Variations |  Flohr System,Ruy Lopez,
4270,TRUE,64,Mate,Black,1173,1718,C00,4,French Defense,French Defense,
4271,TRUE,77,Out of Time,White,1278,1204,C70,10,Ruy Lopez: Morphy Defense |  Norwegian Variation,Ruy Lopez,
4272,TRUE,75,Mate,White,1473,1221,C84,10,Ruy Lopez: Closed Variations,Ruy Lopez,
4273,TRUE,74,Mate,Black,1264,1288,C91,17,Ruy Lopez: Closed Variations |  Yates Variation,Ruy Lopez,
4274,FALSE,70,Out of Time,Black,1907,1264,A40,2,Mikenas Defense,Mikenas Defense,
4275,TRUE,38,Draw,Draw,1420,1239,C50,5,Italian Game,Italian Game,
4276,TRUE,40,Mate,Black,1277,1409,C11,6,French Defense: Classical Variation,French Defense,
4277,TRUE,31,Out of Time,White,1804,1284,C50,5,Italian Game,Italian Game,
4278,TRUE,56,Mate,Black,1406,1404,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
4279,TRUE,47,Mate,White,1231,1516,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
4280,TRUE,33,Resign,White,1466,1303,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
4281,TRUE,32,Resign,Black,1500,1458,C42,4,Petrov's Defense,Petrov's Defense,
4282,TRUE,23,Mate,White,1127,1234,A22,4,English Opening: King's English Variation |  Two Knights Variation,English Opening,
4283,TRUE,77,Resign,White,1242,1162,B06,2,Modern Defense,Modern Defense,
4284,TRUE,17,Resign,White,1104,1168,A28,7,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,English Opening,
4285,TRUE,128,Mate,Black,1138,1276,A21,3,English Opening: King's English Variation |  Reversed Sicilian,English Opening,
4286,TRUE,32,Resign,Black,1186,1283,A27,5,English Opening: King's English Variation |  Three Knights System,English Opening,
4287,TRUE,48,Resign,Black,1256,1301,A27,5,English Opening: King's English Variation |  Three Knights System,English Opening,
4288,TRUE,26,Resign,White,1102,1301,A30,2,English Opening: Symmetrical Variation,English Opening,
4289,TRUE,46,Resign,Black,1205,1279,A20,4,English Opening: King's English Variation |  Nimzowitsch-Flohr Variation,English Opening,
4290,FALSE,12,Resign,White,1311,1205,A01,3,Nimzo-Larsen Attack: Modern Variation #2,Nimzo-Larsen Attack,
4291,TRUE,32,Resign,Black,1500,1311,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,
4292,TRUE,124,Resign,Black,1676,2003,D10,5,Slav Defense #2,Slav Defense,
4293,TRUE,17,Resign,White,2001,1571,C44,7,Scotch Game: Scotch Gambit,Scotch Game,
4294,FALSE,94,Resign,Black,1629,2001,B01,2,Scandinavian Defense,Scandinavian Defense,
4295,FALSE,23,Resign,White,1582,1079,C50,5,Italian Game,Italian Game,
4296,FALSE,51,Mate,White,1582,1079,C53,9,Italian Game: Classical Variation |  Albin Gambit,Italian Game,
4297,FALSE,38,Out of Time,Black,1079,1582,D02,4,Queen's Pawn Game: Krause Variation,Queen's Pawn Game,
4298,FALSE,85,Mate,White,1582,1410,A00,1,Van Geet Opening,Van Geet Opening,
4299,FALSE,114,Mate,Black,1410,1582,A45,2,Indian Game,Indian Game,
4300,FALSE,70,Out of Time,Black,1500,1582,A45,2,Indian Game,Indian Game,
4301,FALSE,85,Mate,White,1582,1500,B02,5,Alekhine Defense: Two Pawn Attack,Alekhine Defense,
4302,FALSE,62,Mate,Black,1500,1582,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
4303,FALSE,53,Mate,White,1582,1500,D07,6,Queen's Gambit Refused: Chigorin Defense #3,Queen's Gambit,Refused
4304,FALSE,60,Mate,Black,1143,1591,C00,2,French Defense #2,French Defense,
4305,FALSE,41,Mate,White,1591,1143,A50,7,Mexican Defense: Horsefly Gambit,Mexican Defense,
4306,FALSE,20,Resign,Black,1143,1591,C24,4,Bishop's Opening: Berlin Defense,Bishop's Opening,
4307,FALSE,14,Resign,Black,1143,1591,A06,3,Zukertort Opening: Old Indian Attack,Zukertort Opening,
4308,FALSE,51,Mate,White,1591,1143,C34,6,King's Gambit Accepted |  Fischer Defense,King's Gambit,Accepted
4309,FALSE,39,Mate,White,1591,1143,A00,5,Van Geet Opening: Napoleon Attack,Van Geet Opening,
4310,TRUE,70,Out of Time,Black,924,1097,B07,4,King's Pawn Game: Maroczy Defense,King's Pawn Game,
4311,TRUE,9,Resign,White,918,996,C44,5,Scotch Game,Scotch Game,
4312,TRUE,15,Resign,White,1146,1048,C20,4,Bishop's Opening: Boi Variation,Bishop's Opening,
4313,TRUE,80,Out of Time,Black,1077,1359,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,
4314,TRUE,39,Mate,White,1196,1162,C50,8,Four Knights Game: Italian Variation,Four Knights Game,
4315,TRUE,66,Mate,Black,1362,1157,B01,2,Scandinavian Defense,Scandinavian Defense,
4316,FALSE,81,Resign,White,989,1362,C68,7,Ruy Lopez: Columbus Variation,Ruy Lopez,
4317,FALSE,69,Mate,White,1033,1362,B02,2,Alekhine Defense,Alekhine Defense,
4318,FALSE,28,Mate,Black,1362,1500,B00,2,Nimzowitsch Defense,Nimzowitsch Defense,
4319,TRUE,46,Out of Time,Black,1500,1584,D10,4,Slav Defense,Slav Defense,
4320,TRUE,113,Out of Time,Draw,1847,1541,A43,3,Benoni Defense: Benoni Gambit Accepted,Benoni Defense,
4321,TRUE,46,Mate,Black,1555,1844,C45,7,Scotch Game,Scotch Game,
4322,TRUE,114,Mate,Black,1856,1819,D02,4,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,
4323,TRUE,59,Resign,White,1681,1874,A40,2,Horwitz Defense,Horwitz Defense,
4324,TRUE,93,Mate,White,1868,1663,D30,7,Queen's Gambit Declined: Traditional Variation,Queen's Gambit,Declined
4325,TRUE,68,Mate,Black,1741,1860,C57,11,Italian Game: Two Knights Defense |  Fried Liver Attack,Italian Game,
4326,TRUE,84,Resign,Black,1881,1518,A56,6,Benoni Defense: Czech Benoni Defense,Benoni Defense,
4327,TRUE,71,Resign,Black,1573,1877,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
4328,TRUE,61,Resign,White,1871,1704,E90,9,King's Indian Defense: Normal Variation |  Rare Defenses,King's Indian Defense,
4329,TRUE,93,Mate,White,1858,1920,E30,7,Nimzo-Indian Defense: Leningrad Variation,Nimzo-Indian Defense,
4330,TRUE,49,Resign,White,1846,1834,A40,2,English Defense #2,English Defense,
4331,TRUE,40,Resign,Black,1836,1832,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
4332,TRUE,168,Resign,Black,1841,1914,D80,6,Gruenfeld Defense,Gruenfeld Defense,
4333,TRUE,61,Resign,White,1826,1965,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
4334,TRUE,28,Resign,Black,1626,1820,C00,2,French Defense #2,French Defense,
4335,TRUE,53,Mate,White,1818,1368,E90,9,King's Indian Defense: Normal Variation |  Rare Defenses,King's Indian Defense,
4336,TRUE,61,Resign,White,1901,1827,C00,3,French Defense: Knight Variation,French Defense,
4337,TRUE,83,Resign,White,1791,1803,C00,3,French Defense: Knight Variation,French Defense,
4338,TRUE,71,Resign,White,1792,1788,D50,7,Queen's Gambit Declined: Modern Variation,Queen's Gambit,Declined
4339,TRUE,77,Resign,White,1780,1808,D20,5,Queen's Gambit Accepted: Saduleto Variation,Queen's Gambit,Accepted
4340,TRUE,97,Draw,Draw,1456,1789,C00,3,French Defense: Steinitz Attack,French Defense,
4341,TRUE,156,Out of Time,Black,1802,1740,B12,6,Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense,Caro-Kann Defense,
4342,TRUE,69,Mate,White,2031,1807,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
4343,TRUE,77,Resign,White,2182,1809,C01,5,French Defense: Exchange Variation,French Defense,
4344,TRUE,65,Resign,White,2062,1814,A40,2,Horwitz Defense,Horwitz Defense,
